ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x187ac,CUS_0x3191,March,Davidm,21,571-93-8580,Entrepreneur,89864.28,7538.69,5,5,1,3,"Mortgage Loan, Not Specified, and Home Equity Loan",10,7,2.12,151.0,_,620.76,35.200386372177675,18 Years and 4 Months,No,173.04442012279318,,!@9#%8,349.5924744362274,Good
0x187af,CUS_0x3191,June,Davidm,21,571-93-8580,Entrepreneur,89864.28,7538.69,5,5,1,3,"Mortgage Loan, Not Specified, and Home Equity Loan",10,10,8.120000000000001,2.0,Good,620.76,26.091847712468866,18 Years and 7 Months,No,173.04442012279318,633.3101666840976,Low_spent_Large_value_payments,217.51441319310936,Good
0x187b0,CUS_0x3191,July,Davidm,21,571-93-8580,Entrepreneur,89864.28,,5,5,1,3,"Mortgage Loan, Not Specified, and Home Equity Loan",10,10,-1.88,2.0,Good,620.76,33.11528805538141,18 Years and 8 Months,No,173.04442012279318,600.0278589523851,Low_spent_Small_value_payments,270.7967209248217,Good
0x187b6,CUS_0x99ca,January,Pedro dad,34,172-28-1630,Mechanic,131253.81,11068.8175,1,1,8,0,,1,5,-2.8600000000000003,1.0,Good,519.38,46.64453623221578,21 Years and 10 Months,No,0.0,90.52254565902471,High_spent_Large_value_payments,1256.359204340975,Good
0x187bd,CUS_0x99ca,August,Pedro dad,35,172-28-1630,Mechanic,131253.81,11068.8175,1,1,8,0,,1,,4.14,4.0,Good,519.38,36.58609587553946,22 Years and 5 Months,No,0.0,146.82608679484864,High_spent_Large_value_payments,1200.0556632051516,Good
0x187ce,CUS_0x66c8,January,Naveenk,46,442-70-7017,Engineer,139631.08,11557.923333333332,3,4,12,0,,9,0_,5.67,4.0,Good,202.29,37.83217828504291,20 Years and 5 Months,No,0.0,1059.7276995395914,Low_spent_Large_value_payments,366.0646337937419,Poor
0x187cf,CUS_0x66c8,February,Naveenk,46,442-70-7017,_______,139631.08,11557.923333333332,3,4,12,0,,10,0,5.67,4.0,Good,202.29,34.15831474508388,,No,0.0,553.2909394516605,High_spent_Small_value_payments,862.5013938816728,Poor
0x187d0,CUS_0x66c8,March,Naveenk,46,#F%$D@*&8,Engineer,139631.08,11557.923333333332,3,4,12,0,,9,-1,5.67,4.0,Good,202.29,31.09924675964183,20 Years and 7 Months,No,0.0,405.59089830820017,High_spent_Medium_value_payments,1000.2014350251333,Poor
0x187d1,CUS_0x66c8,April,Naveenk,46,442-70-7017,Engineer,139631.08_,11557.923333333332,3,4,12,0,,9,-3,5.67,4.0,Good,202.29,43.58053824758743,20 Years and 8 Months,NM,0.0,__10000__,High_spent_Medium_value_payments,1213.352706218066,Poor
0x187d2,CUS_0x66c8,May,,46,#F%$D@*&8,Engineer,139631.08,11557.923333333332,3,4,12,0,,9,0,10.67,4.0,Good,202.29,31.320369173514703,20 Years and 9 Months,No,0.0,213.79697439437007,High_spent_Medium_value_payments,1191.9953589389634,Poor
0x187d4,CUS_0x66c8,July,Naveenk,46,442-70-7017,Engineer,139631.08,,3,4,12,0,,9,0,5.67,7.0,Good,202.29,35.740742154250285,20 Years and 11 Months,No,0.0,281.06922087814604,High_spent_Medium_value_payments,1124.7231124551872,Poor
0x187e0,CUS_0x46ce,July,Caroline Valetkevitchn,27,436-23-4266,Developer,68474.64,,7,6,11,3,"Payday Loan, Not Specified, and Personal Loan",16,8,14.02,7.0,Standard,66.03,35.13426779319709,6 Years and 2 Months,Yes,127.44715871403108,286.7133536103867,High_spent_Small_value_payments,388.96148767558225,Poor
0x187e9,CUS_0x444b,April,Saeed Azharz,53,416-66-6368,Entrepreneur,127708.48,10389.373333333331,7,3,13,3,"Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",11,20,26.29,1.0,_,1123.12,32.42309492754652,32 Years and 2 Months,Yes,207.27410955151103,507.0043681823291,High_spent_Small_value_payments,584.6588555994931,Poor
0x187eb,CUS_0x444b,June,Saeed Azharz,53,416-66-6368,Entrepreneur,127708.48,,34,3,13,3,"Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",11,20,20.29,1.0,Standard,1123.12,38.532233742849094,32 Years and 4 Months,Yes,207.27410955151103,377.225989921021,Low_spent_Small_value_payments,744.4372338608013,Poor
0x187ed,CUS_0x444b,August,Saeed Azharz,53,416-66-6368,Entrepreneur,127708.48,10389.373333333331,7,3,13,3,"Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",11,17,19.29,1.0,_,1123.12,41.806426887951545,32 Years and 6 Months,Yes,207.27410955151103,151.0487819763139,High_spent_Large_value_payments,920.6144418055085,Poor
0x187f3,CUS_0x40bc,February,Ransdelle,28,335-26-2840,Engineer,9737.045,699.4204166666667,5,6,6,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,8,9.35,4.0,_,1802.87,31.23734080644532,10 Years and 9 Months,Yes,49.64299098188836,33.814066250603396,Low_spent_Small_value_payments,276.4849844341749,Poor
0x187f5,CUS_0x40bc,April,Ransdelle,28,335-26-2840,Engineer,9737.045,699.4204166666667,5,6,6,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,10,4.35,4.0,Standard,1802.87,30.133130042827787,10 Years and 11 Months,Yes,49.64299098188836,40.93991070298125,Low_spent_Large_value_payments,249.35913998179703,Poor
0x187f6,CUS_0x40bc,May,Ransdelle,28,335-26-2840,Engineer,9737.045,699.4204166666667,5,6,3433,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,6,9.35,4.0,Standard,1802.87,37.45541465502526,11 Years and 0 Months,Yes,49.64299098188836,,!@9#%8,227.04940444338337,Poor
0x187f7,CUS_0x40bc,June,Ransdelle,28,335-26-2840,Engineer,9737.045,699.4204166666667,5,6,6,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,8_,9.35,9.0,_,1802.87,35.14240274193417,11 Years and 1 Months,Yes,49.64299098188836,,Low_spent_Medium_value_payments,239.0686098542873,Poor
0x187f8,CUS_0x40bc,July,,28,335-26-2840,Engineer,9737.045_,699.4204166666667,5,6,6,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,8,12.35,9.0,_,1802.87,27.544673560803982,11 Years and 2 Months,Yes,49.64299098188836,44.896272153756655,Low_spent_Small_value_payments,265.40277853102157,Poor
0x187f9,CUS_0x40bc,August,Ransdelle,28,#F%$D@*&8,Engineer,9737.045,699.4204166666667,5,6,6,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,5,5.35,9.0,_,1802.87,33.968708651739966,11 Years and 3 Months,Yes,49.64299098188836,86.62457698802507,!@9#%8,223.67447369675324,Poor
0x187fe,CUS_0x6f04,January,,24,385-51-0863,Manager,16416.38,1567.031666666667,9,9,34,6,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",32,25,13.88,6.0,Bad,1319.87,25.29419675895044,,Yes,70044.0,55.33991936516639,!@9#%8,270.85789651645655,Poor
0x187ff,CUS_0x6f04,February,,24,385-51-0863,Manager,16416.38,,9,9,34,6,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",36,25,13.88,9.0,_,1319.87,36.09261741467082,18 Years and 10 Months,Yes,80.50535078504376,77.26682163765156,Low_spent_Small_value_payments,288.9309942439713,Poor
0x18800,CUS_0x6f04,March,,24,385-51-0863,Manager,16416.38,,9,9,34,6,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",32,27,13.88,9.0,Bad,1319.87,32.467023136558396,18 Years and 11 Months,NM,80.50535078504376,76.35630055269013,Low_spent_Small_value_payments,289.8415153289328,Poor
0x18803,CUS_0x6f04,June,Tetsushik,25,385-51-0863,Manager,16416.38,1567.031666666667,9,9,34,6,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",32,25,14.88,9.0,Bad,1319.87,26.69625834418788,19 Years and 2 Months,Yes,80.50535078504376,__10000__,Low_spent_Small_value_payments,166.6428185644739,Poor
0x18804,CUS_0x6f04,July,Tetsushik,25,385-51-0863,Manager,16416.38,1567.031666666667,9,455,34,6,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",32,27,13.88,9.0,Bad,1319.87,34.273566976743034,,Yes,80.50535078504376,155.4206888966171,!@9#%8,210.77712698500585,Poor
0x18805,CUS_0x6f04,August,Tetsushik,25,385-51-0863,Manager,16416.38,1567.031666666667,9,9,34,6_,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",32,25,13.88,9.0,Bad,1319.87,38.91475949280097,19 Years and 4 Months,Yes,80.50535078504376,111.83508868632224,Low_spent_Large_value_payments,234.36272719530066,Poor
0x1880b,CUS_0x65c5,February,Clarer,49,078-37-0144,Accountant,160057.96,13417.163333333332,4,4,1,1,Not Specified,4,9_,1.78,7.0,_,322.27,32.19013396274565,26 Years and 0 Months,No,80.66890710005656,990.2381395368429,Low_spent_Medium_value_payments,550.8092866964338,Good
0x1880c,CUS_0x65c5,March,Clarer,49,078-37-0144,Accountant,160057.96,13417.163333333332,4,4,1,1,Not Specified,4,7,1.78,7.0,Good,322.27,37.78728559737908,26 Years and 1 Months,No,80.66890710005656,491.6925163497145,Low_spent_Medium_value_payments,1049.3549098835624,Good
0x1882e,CUS_0xfea,January,Ethanj,33,731-85-6329,Manager,44264.41,3755.700833333334,3,3,6,2,"Student Loan, and Student Loan",11,2,9.66,3.0,Good,1312.23,39.36206781814375,18 Years and 1 Months,No,40.48242381502263,321.3659855517248,Low_spent_Large_value_payments,283.721673966586,Good
0x18831,CUS_0xfea,April,Ethanj,33,731-85-6329,Manager,44264.41,3755.700833333334,3,3,6,2,"Student Loan, and Student Loan",11,2,9.66,3.0,Good,1312.23,23.93518429448996,18 Years and 4 Months,No,40.48242381502263,365.6309381838623,Low_spent_Small_value_payments,259.4567213344485,Good
0x18835,CUS_0xfea,August,,33,731-85-6329,Manager,44264.41,3755.700833333334,3,3,6,2,"Student Loan, and Student Loan",11,2,9.66,3.0,Good,1312.23,33.348733943023895,18 Years and 8 Months,No,40.48242381502263,479.68297258843234,Low_spent_Small_value_payments,145.4046869298785,Good
0x1883a,CUS_0x3f89,January,Luciag,19,895-18-0686,Writer,31346.22,2493.185,8,5,31,9,"Student Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Not Specified",49,18,3.76,12.0,Bad,1795.98,31.16033029099629,,Yes,187.42513603543927,95.03876881731868,High_spent_Small_value_payments,226.8545951472421,Poor
0x1883b,CUS_0x3f89,February,Luciag,19,895-18-0686,Writer,31346.22,2493.185,8,5,31,9,"Student Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Not Specified",49,19,3.76,12.0,Bad,1795.98,30.030175773295177,8 Years and 8 Months,Yes,32208.0,40.55069003300521,High_spent_Large_value_payments,261.3426739315556,Poor
0x1883c,CUS_0x3f89,March,Luciag,19,895-18-0686,_______,31346.22,2493.185,8,5,31,9,"Student Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Not Specified",49,21_,-1.2400000000000002,12.0,Bad,1795.98,24.12915507618172,8 Years and 9 Months,Yes,187.42513603543927,65.77472538829821,High_spent_Medium_value_payments,246.11863857626255,Poor
0x1883d,CUS_0x3f89,April,Luciag,19,895-18-0686,Writer,31346.22,,8,5,31,9,"Student Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Not Specified",52,19,3.76,12.0,Bad,1795.98,30.93646196856968,8 Years and 10 Months,Yes,187.42513603543927,167.20451655078438,Low_spent_Small_value_payments,184.6888474137764,Poor
0x1883f,CUS_0x3f89,June,Luciag,19,895-18-0686,Writer,31346.22,2493.185,8,5,31,9,"Student Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Not Specified",49,19,3.76,1541.0,_,1795.98,25.790079850340764,9 Years and 0 Months,Yes,187.42513603543927,253.0393588333114,!@9#%8,88.85400513124931,Poor
0x18840,CUS_0x3f89,July,Luciag,19,895-18-0686,Writer,31346.22,2493.185,8,5,31,9,"Student Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Not Specified",44,4172,3.76,1697.0,_,1795.98,37.15639549216275,9 Years and 1 Months,Yes,187.42513603543927,32.206483047077626,High_spent_Medium_value_payments,279.6868809174831,Poor
0x18877,CUS_0xa235,February,Christopheri,6175,549-91-8725,Mechanic,21765.99,,3,3,8,1,Payday Loan,7,8,6.43,4.0,Good,866.29,31.084103268577465,31 Years and 10 Months,No,16.547229352106065,43.701231751968606,High_spent_Medium_value_payments,384.0347888959254,Poor
0x18878,CUS_0xa235,March,Christopheri,34,549-91-8725,_______,21765.99,,3,3,8,1,Payday Loan,7,8,2.43,9.0,Good,866.29,26.147011531826134,31 Years and 11 Months,No,16.547229352106065,87.3923363206242,High_spent_Small_value_payments,350.34368432726984,Poor
0x18879,CUS_0xa235,April,Christopheri,-500,549-91-8725,Mechanic,21765.99,,3,3,8,1,Payday Loan,7,8,6.43,9.0,Good,866.29,33.82030279779025,32 Years and 0 Months,No,16.547229352106065,47.284516078505504,Low_spent_Large_value_payments,400.4515045693885,Poor
0x1887b,CUS_0xa235,June,Christopheri,34_,549-91-8725,Mechanic,21765.99,1942.8325,3,3,8,1,Payday Loan,7,11,6.43,9.0,Good,866.29,34.37797084597302,32 Years and 2 Months,No,16.547229352106065,60.92423634581156,Low_spent_Large_value_payments,386.81178430208234,Poor
0x1887c,CUS_0xa235,July,Christopheri,34,549-91-8725,Mechanic,21765.99,1942.8325,3,3,8,1,Payday Loan,7,7,6.43,9.0,Good,866.29,27.22039957114828,32 Years and 3 Months,No,65790.0,25.344976319767767,High_spent_Large_value_payments,392.3910443281262,Poor
0x1887d,CUS_0xa235,August,Christopheri,34,549-91-8725,Mechanic,21765.99,1942.8325,3,3,8,1,Payday Loan,7,8,6.43,9.0,Good,866.29,25.34911658521399,32 Years and 4 Months,No,16.547229352106065,170.5910338566402,Low_spent_Small_value_payments,297.1449867912538,Poor
0x18882,CUS_0x362c,January,dag,44,#F%$D@*&8,Lawyer,7844.045,767.6704166666667,9,10,22,6,"Auto Loan, Personal Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Payday Loan",28,16,8.25,9.0,Bad,2342.78,38.57608145647362,5 Years and 7 Months,Yes,21.280483399075106,45.84444202019552,Low_spent_Medium_value_payments,289.64211624739613,Poor
0x18883,CUS_0x362c,February,dag,44,196-02-8091,Lawyer,7844.045,767.6704166666667,9,10,22,6,"Auto Loan, Personal Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Payday Loan",28,16,8.25,9.0,Bad,2342.78,32.934379358946096,5 Years and 8 Months,Yes,21.280483399075106,42.65999720449115,Low_spent_Medium_value_payments,292.82656106310037,Poor
0x18884,CUS_0x362c,March,dag,44,196-02-8091,Lawyer,7844.045,767.6704166666667,9,10,22,6,"Auto Loan, Personal Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Payday Loan",28,16,8.25,9.0,Bad,2342.78,26.085179085839872,5 Years and 9 Months,Yes,21.280483399075106,60.52844205414827,Low_spent_Small_value_payments,284.9581162134433,Poor
0x18885,CUS_0x362c,April,dag,44,196-02-8091,Lawyer,7844.045,767.6704166666667,9,10,22,-100,"Auto Loan, Personal Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Payday Loan",28,14,8.25,9.0,Bad,2342.78,36.718605418306645,5 Years and 10 Months,Yes,21.280483399075106,51.21530022388832,Low_spent_Small_value_payments,294.27125804370326,Poor
0x18889,CUS_0x362c,August,dag,44,196-02-8091,Lawyer,7844.045_,767.6704166666667,9,10,22,6,"Auto Loan, Personal Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Payday Loan",28,16,8.25,9.0,Bad,2342.78,40.34481169742167,6 Years and 2 Months,Yes,21.280483399075106,60.077396858729976,!@9#%8,285.4091614088616,Poor
0x1889e,CUS_0x4241,May,Jessicaf,20,606-31-5436,Media_Manager,36178.94_,2737.911666666667,5,7,7,2,"Student Loan, and Student Loan",28,,16.9,12.0,Standard,1562.82,31.32998677256685,15 Years and 8 Months,Yes,44.33900647409711,83.21486127095595,High_spent_Small_value_payments,406.2372989216136,Good
0x1889f,CUS_0x4241,June,Jessicaf,20,606-31-5436,Media_Manager,36178.94_,2737.911666666667,5,7,7,2,"Student Loan, and Student Loan",28,15,16.9,12.0,Standard,1562.82,34.2338084511989,15 Years and 9 Months,Yes,44.33900647409711,73.02839653726133,High_spent_Medium_value_payments,406.42376365530816,Good
0x188a6,CUS_0xb81c,January,Bernabeiw,14,112-59-5434,Teacher,62016.76,5228.0633333333335,8,5,34,9,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",42,22,5.41,10.0,Bad,1790.16,28.324571274900908,13 Years and 10 Months,Yes,353.89508837654364,587.7244109457847,Low_spent_Small_value_payments,,Poor
0x188a9,CUS_0xb81c,April,Bernabeiw,15,112-59-5434,Teacher,62016.76,5228.0633333333335,8,5,34,9,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",42,25,5.41,13.0,_,1790.16,27.524262577261503,14 Years and 1 Months,Yes,353.89508837654364,327.26362596508096,Low_spent_Small_value_payments,131.64761899170867,Poor
0x188aa,CUS_0xb81c,May,Bernabeiw,15,112-59-5434,Teacher,62016.76,5228.0633333333335,8,5,34,9,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",45,23,5.41,13.0,Bad,1790.16,29.67926705889603,14 Years and 2 Months,Yes,353.89508837654364,202.5449606420585,High_spent_Medium_value_payments,216.3662843147312,Poor
0x188ab,CUS_0xb81c,June,Bernabeiw,15,112-59-5434,Teacher,62016.76,5228.0633333333335,8,5,34,9,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",47,23,5.41,13.0,Bad,1790.16,26.92077595207141,14 Years and 3 Months,Yes,353.89508837654364,,High_spent_Medium_value_payments,305.37459150602274,Poor
0x188ac,CUS_0xb81c,July,Bernabeiw,15,112-59-5434,Teacher,62016.76,5228.0633333333335,8,5,34,9,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",42,20,_,13.0,Bad,1790.16,29.30289375321995,14 Years and 4 Months,Yes,353.89508837654364,175.8036661440029,High_spent_Small_value_payments,253.10757881278684,Poor
0x188ad,CUS_0xb81c,August,Bernabeiw,15,112-59-5434,Teacher,62016.76,5228.0633333333335,1604,5,34,-100,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",42,23,5.41,13.0,Bad,1790.16,28.42532087581164,14 Years and 5 Months,Yes,353.89508837654364,290.42559501820284,High_spent_Small_value_payments,138.48564993858685,Poor
0x188be,CUS_0x1048,January,Janet McGurtyg,1217,808-81-2470,Accountant,42387.54,,3,7,26,1222,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",7,8,14.34,7.0,_,1835.67,34.096311072280145,9 Years and 5 Months,Yes,225.883368970478,376.15457689433157,Low_spent_Medium_value_payments,45.9915541351904,Poor
0x188c0,CUS_0x1048,March,,27,#F%$D@*&8,Accountant,42387.54,3680.295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,14.34,7.0,Standard,1835.67,36.92543853008,,Yes,225.883368970478,135.05307147371454,Low_spent_Large_value_payments,277.0930595558075,Poor
0x188c1,CUS_0x1048,April,Janet McGurtyg,27,808-81-2470,Accountant,42387.54,3680.295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,14.34,7.0,Standard,1835.67,28.58969652011823,9 Years and 8 Months,Yes,225.883368970478,106.68444070243156,High_spent_Medium_value_payments,285.4616903270905,Poor
0x188c2,CUS_0x1048,May,Janet McGurtyg,27,808-81-2470,Accountant,42387.54,3680.295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",11,5,14.34,7.0,Standard,1835.67,26.07562209533424,9 Years and 9 Months,Yes,225.883368970478,420.7619993835078,Low_spent_Small_value_payments,11.384131646014113,Poor
0x188c3,CUS_0x1048,June,Janet McGurtyg,27,808-81-2470,Accountant,42387.54_,3680.295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,14.34,7.0,Standard,1835.67,30.908331321641512,9 Years and 10 Months,Yes,225.883368970478,187.66162439317876,Low_spent_Small_value_payments,244.4845066363433,Poor
0x188c5,CUS_0x1048,August,Janet McGurtyg,27,808-81-2470,Accountant,42387.54,3680.295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,10.34,7.0,Standard,1835.67,28.75306000732747,10 Years and 0 Months,Yes,225.883368970478,133.51336229583663,High_spent_Small_value_payments,268.6327687336854,Poor
